# DEC<TAB>Tag
# Source: RadioReference MPSCS system (https://www.radioreference.com/db/sid/100), downloaded 2026-07-01.
# RadioReference page June 29, 2026, 03:13 am UTC.
# Parsed 7662 RadioReference talkgroups; preserved 7 local-only entries.
# Labels are Alpha Tag + Description; RR encrypted/partially encrypted modes append ENC/PART-ENC.
# Local-only TGIDs preserved: 2847, 32319, 32356, 32442, 32465, 32505, 32530.

8352	WSUPD3 Police 3
8353	WSUEV2 Events 2
8354	WSUEV3 Events 3
8356	WSUENG1 Engineering
8357	WSUPHYS Physical Plant
8358	WSUTECH Video Technicians
8359	WSUITT I.T. Technicians
8371	DPDSIU5 Special Interdiction Unit 5 ENC
8377	DPDSIU6 Special Interdiction Unit 6 ENC
8396	DPD 8396 Detroit Police 8396 ENC
8420	DPD 8420 Detroit Police 8420 ENC
8456	DPDCID35 Detectives: "Base 3"
8458	DPDMAN1 Manoogian Mansion - Operations 1
8459	DPDMAN2 Manoogian Mansion - Operations 2
8503	82HEMS3 EMS to Hospital
8504	82HEMS4 EMS to Hospital
8505	DPSPOL1 Police Dispatch
8506	DPSPOL2 Police Secondary
8507	DPSPOL3 Police Car-to-Car
8508	HEMSXI EMS to Hospital
8515	82SMART OPS1 Smart Bus Ops 1
8516	82SMART OPS2 Smart Bus Ops 2
8517	82CHILD Children's Hospital
8518	DDOT1 Detroit Department of Transportation Buses 1
8519	DDOT2 Detroit Department of Transportation Buses 2
8520	DDOT3 Detroit Department of Transportation Buses 3
8521	DDOT4 Detroit Department of Transportation Buses 4
8522	DDOT5 Detroit Department of Transportation Buses 5
8523	DDOT6 Detroit Department of Transportation Buses 6
8524	DPDCID36 Detectives 36 ENC
8525	DPDCID37 Detectives 37 ENC
8526	DPDCID38 Detectives 38 PART-ENC
10932	51MBL Manistee Blacker Airport
11000	82VCTF1 Detroit: Violent Crime Task Force 1 ENC
11001	82VCTF2 Detroit: Violent Crime Task Force 2 ENC
11002	82VCTF3 Detroit: Violent Crime Task Force 3 ENC
11003	82VCTF4 Detroit: Violent Crime Task Force 4 ENC
11004	82VCTF5 Detroit: Violent Crime Task Force 5 ENC
11005	82VCTF6 Detroit: Violent Crime Task Force 6 ENC
11006	DEA 11006 ENC
11047	DEATAC2 DEA Statewide Tactical Ops 2 ENC
11050	ATFEFNT3 ATFE Flint Field Office 3
11053	DEAXTAC DEA Statewide Tactical Ops 10 ENC
11067	DEAGRP12A DEA Group 12 Ops A ENC
11068	DEAGRP3A DEA Group 3 Ops A ENC
11069	DEAGRP14B DEA Group 14 Ops B ENC
11070	DEAGRP14A DEA Group 14 Ops A ENC
11071	DEAGRP6A DEA Group 6 Ops A ENC
11072	DEA 11072 ENC
11074	DEAGRP18A DEA Group 18 Ops A ENC
11079	DEAGRP15A DEA Group 15 Ops A (Flint area) ENC
11080	DEA ENC
11081	DEAAIROPS DEA Air-to-Ground Ops ENC
11093	DEASAGOPS DEA Flint/Saginaw Ops ENC
11098	30HCSD1 Hillsdale Community School District Transportation
11101	MDOT73 Saginaw County
11103	DOC7302 Saginaw Correctional Freeland 2
11115	37MMMC MYMich Medical Center: Mount Pleasant
11116	73PGSTST Weather Siren Tests Only
11134	13HCBMAINT Bus Maintenance
11135	13HCBUS Harper Creek School bus Ops
11136	13HCSADMIN Harper Creek Schools Administration
11138	13WATPARK Wattles Park Elementary
11139	13HCSTRANS Harper Creek Public Schools Transportation
11149	CESCC Security Command Center
11151	GENSUBST Genesee Service Center Sub Stations
11152	EDCONTROL Electrical Distribution Control
11153	58EDDUNBAR Electrical Distribution Monroe County
11154	56PGAIR Air Truck Page
11158	ESUTAC3 ESU: Tactical 3 ENC
11161	OPR Office of Professional Responsibility
11164	46ROAD1 Road Commission Primary
11165	46ROAD2 Road Commission Secondary
11166	380025J Courts
11168	38CHAN Chanter Road Jail Operations ENC
11169	38CTYPD Jackson City Police Dispatch
11170	38DB Detective Tac ENC
11171	38DSTCT 12th District Court
11172	38F911 Countywide Fire Dispatch
11173	38FCOL Columbia Twp Fire Proprietary
11174	38FCON Concord Twp Fire Proprietary
11175	38FG01 Countywide Fireground 1
11176	38FG02 Countywide Fireground 2
11177	38FG03 Countywide Fireground 3
11178	38FG04 Countywide Fireground 4
11179	38FG05 Countywide Fireground 5
11180	38FGL Grass Lake Twp Fire Proprietary
11181	38FHEN Henrietta Twp Fire Proprietary
11182	38FHNVR Hanover Twp Fire Proprietary
11183	38FJFD Jackson City Fire Proprietary
11184	38FLIB Liberty Twp Fire Proprietary
11185	38FNAP Napoleon Twp Fire Proprietary
11186	38FOC Friend of the Court
11187	38FPLSK Pulaski Twp Fire Proprietary
11188	38FPRM Parma Twp Fire Proprietary
11189	38FRIV Rives-Tompkins Twp Fire Proprietary
11190	38FSA Spring Arbor Twp Fire Proprietary
11191	38FSPRT Springport Twp Fire Proprietary
11192	38FSUM Summit Twp Fire Proprietary
11193	38JUV Juvenile Court
11194	38LEIN LEIN
11195	38PCOL Columbia Twp Police Proprietary
11196	38PFBKL Blackman-Leoni Public Safety Proprietary
11197	38PJPD Jackson City Police Proprietary
11198	38PJSO Jackson County Sheriff Proprietary
11199	38PMSP Post 13: Jackson MSP Proprietary
11200	38PNAP Napoleon Twp Police Proprietary
11201	38PSA Spring Arbor Twp Police Proprietary
11202	38PSPRT Springport Twp Police Proprietary
11203	38SPEV3 Special Events 3 (All Radios)
11204	38SRT County Special Response Team Tactical ENC
11205	38SURV Countywide Secure Tactical ENC
11206	38WES Wesley St Jail Operations ENC
11207	38SPEV4 Special Events 4 (All Radios)
11208	38SPEV5 Special Events 5 (All Radios)
11209	MSUAT1
11210	MSUAT2
11211	MSUBB1
11212	MSUBB2
11213	MSUCC
11214	MSUCS1 Transportation Department 1
11215	MSUCS2 Transportation Department 2
11216	MSUDS1
11217	MSUDS2
11218	33MSUDSP DSP - IPF Dispatch (Primary)
11219	MSUEG1 Engineering 1
11220	MSUEG2 Engineering 2
11221	MSUEGJ1 Engineering J1
11222	MSUEGJ2 Engineering J2
11223	MSUEL1 Electric 1
11224	MSUEL2 Electric 2
11225	MSUELJ1 Electric J1
11226	MSUELJ2 Electric J2
11227	MSUCOM1 Common 1
11228	MSUCOM2 Common 2
11229	33MSUEV1 Events 1
11230	33MSUEV2 Events 2
11231	33MSUEV3 Events 3
11232	33MSUEV4 Events 4
11233	33MSUEV5 Events 5
11234	33MSUEV6 Events 6
11235	33MSUFR1 FR 1
11236	33MSUFR2 FR 2
11237	33MSUFRJ3 FRJ 3
11238	MSUHSG1 Housing 1
11239	MSUHSG2 Housing 2
11240	MSUHV1 HVAC 1
11241	MSUHV2 HVAC 2
11242	33MSUIPF IPF
11243	MSUIT1 IPF I.T. Ops 1
11244	MSUIT2 IPF I.T. Ops 2
11245	MSUIT3. IPF I.T. Ops 3
11246	MSUIT4 IPF I.T. Ops 4
11247	MSUITJ1 I.T. J1
11248	MSUITJ2 I.T. J2
11249	MSUMC1
11250	MSUMC2
11251	MSUMCJ1
11252	MSUMCJ2
11253	MSUCOM3 Common 3
11254	MSURNT1 Rental 1
11255	MSURNT2 Rental 2
11256	MSUSR1
11257	MSUSR2
11258	MSUST1
11259	MSUST2
11260	MSUSTJ1 MSYSTJ1
11261	MSUSTJ2
11262	MSUTCJ1
11263	MSUTCJ2
11264	MSUVC1 MSUCV1
11265	MSUVC2
11266	MSUPDC
11267	46ADDSCH Addison Area Schools
11268	46ADRCOL Adrian College
11269	46PG71EMS Adrian City EMS Page
11270	46ATCOM Adrian Twp. Common
11271	46F89 Addison Fire Proprietary
11272	46APD1 Police Adrian City Dispatch
11273	46BDSCH Britton-Deerfield Schools
11274	260P911 Police Blissfield Car-Car 4
11275	46BLSSCH Blissfield Schools
11277	46F75 Clayton Fire Proprietary
11278	46CLNSCH Clinton Community Schools
11279	46CVCOM Clinton Village Common
11280	46COURT Sheriff: Courthouse Security
11281	46F79 Deerfield Twp. Fire Proprietary
11282	46P146 Lenawee Dispatch Private
11283	46E911 EMS Dispatch
11284	46EMER Emergency Ops
11285	46EOPS3 EMS Operations 3
11286	46F911 Fire Dispatch
11287	46F77 Fairfield Twp. Fire Proprietary
11288	46FOPS4 Fire Operations 4
11289	46FOPS5 Fire Operations 5
11290	46FOPS6 Fire Operations 6
11291	46FSPEV Fire Special Events
11292	46FTRNG Fire Training
11293	46HEALTH County Health Dept.
11295	46HUDSCH Hudson Schools
11296	46JAIL Sheriff Corrections Division: Jail Security
11297	46JCLISD Jackson College at Lenawee Intermediate School Dist.
11298	46JOPS7 Police/Fire Tactical Operations 7
11299	46JOPS8 Police/Fire Tactical Operations 8
11300	46JSPEV9 Police/Fire Special Events 9
11301	46JTRNG Police/Fire Training
11302	46POPS4 Sheriff Car-to-Car
11303	46CSSCH Columbia School District
11304	46LEIN LEIN
11305	46LOPS5 Countywide Law Tactical 5
11306	46LOPS6 Police Tactical
11307	46LSPEV Police Special Events
11308	46F88B Madison Twp. Fire Proprietary 2
11309	46MATSCH Madison Schools
11311	46MORSCH Morenci Schools
11312	46ONSSCH Onsted Schools
11313	46F78 Palmyra Twp. Fire Proprietary
11314	46RACES Radio Amateur Civil Emergency Service
11315	46RASCOM Raisin Twp. Common
11316	46F87 Riga Twp. Fire Proprietary
11317	46SCSCH Sand Creek Schools
11318	46F90 Sand Lake Fire Proprietary
11319	46SHU Siena Heights University
11320	46LOPS7 Countywide Law Tactical 7 ENC
11321	46TCOM Tecumseh Police
11322	46TECSCH Tecumseh Schools
11323	46TRNSPT Sheriff Corrections Division: Transport
11324	23FRXAND Roxand Twp. Fire Department
11325	23PGCFDM Charlotte Fire MFR Paging
11326	23PGCFDS Charlotte Fire Rescue Squad Paging
11327	23PGDTS1 Delta Twp. Fire Station 1 Paging
11328	23PGDTS2 Delta Twp. Fire Station 2 Paging
11329	23PGDTS3 Delta Twp. Fire Station 3 Paging
11331	23PGDTCH Delta Twp. Fire Chief Paging
11332	23PGERF Eaton Rapids City/Twp. Fire Paging
11333	23PGERM Eaton Rapids City/Twp. MFR Paging
11334	23PGGLF Grand Ledge Fire/EMS Fire Paging
11335	23PGGLE Grand Ledge Fire/EMS EMS Paging
11336	23PGRXND Roxand Fire Paging
11337	23PGWTA1 Windsor Twp. ES First Out Ambulance
11338	EDALLEGAN Allegan Area Electric
11339	EDLansing Electrical Distribution Lansing
11340	ELDISCNTL Electrical Distribution Control Norton Shores
11341	ED 11341 Electrical Distribution 11341
11342	ED11342 Electrical Distribution 11342
11343	58EDTEMP Electrical Distribution Temperance
11344	29EDALMA Electrical Distribution Alma
11345	EDBAYCITY Bay City Electric Distribution
11346	EDBATCRK Electrical Distribution Battle Creek
11347	10EDBENZIE Benzie County Electric Distribution
11348	EDBOYNE Boyne Electric Distribution
11349	EDBIGRAPIDS Big Rapids Electric Distribution
11350	EDCADILAC Cadillac Electric Distribution
11351	EDCLARE Electrical Distribution Clare County
11352	EDCLDWTR Electrical Distribution Battle Creek South
11353	EDKENTE Electrical Distribution Kent County East
11354	25EDFLINT Flint Area Electrical
11358	EDGRAPID Electrical Distribution Grand Rapids
11360	EDHAMITN Hamilton Electrical Distribution
11361	GREENVED Greenville Electric Distribution
11362	EDHAMLTN Electrical Distribution Hamilton
11363	EDHASTNG Electrical Distribution Hastings
11364	EDBJACK Electrical Distribution Jackson
11365	39EDKZOO Electrical Distribution Kalamazoo
11366	EDLANSNG Electrical Distribution Lansing
11367	EDLUDNGTN Electrical Distribution Ludington
11368	EDMIDLND Electrical Distribution Midland South
11369	OPS369 Electrical Distribution Ottawa/Allegan
11370	EDKENTN Electrical Distribution Kent County North
11371	78EDOWOSSO Electrical Distribution Owosso
11374	EDSAGNWS Electrical Distribution Saginaw South
11375	EDSMONROE Electrical Distribution South Monroe
11377	EDTAWAS Electrical Distribution Tawas
11378	28EDTRAVERSE Traverse City Electric Distribution
11379	EDWBRNCH West Branch Electric Distribution
11380	EDCOLDWR Electrical Distribution Coldwater
11381	GAS11381 Gas 11381
11382	EDGENSEE Genesee Area Electric Distribution
11384	ED11384 Electrical Distribution 11384
11385	GRENVGAS Greenville Gas Service
11386	EDOAK Electrical Distribution Oakland
11388	GDBROYAL Royal Oak Gas Distribution
11389	JXSNBASE Jackson Base
11390	EDGRNVLS Electrical Distribution Greenville South
11391	EDLANSING Electrical Distribution Lansing
11393	EDLIVONIA Electrical Distribution Livonia
11394	EDROYALOAK Electrical Distribution Royal Oak
11395	ED11395 Electrical Distribution 11395
11397	GASLIVONIA Gas Distribution Livonia
11401	OPS401
11402	GORSE Radio System Engineering
11404	ALMA GAS Gratiot and Mecosta Gas Operations
11405	GASBADAXE Gas Distribution Bad Axe
11406	GASARENAC Gas Distribution Arenac County
11407	GASMISKE Missaukee Area Gas Distribution
11408	GASGENSEE Genesee County East
11409	63GSOAKLAND Gas Service - Oakland County
11410	GDHASTNG Gas Distribution Hastings
11411	63GSOAK Gas Service - SW Oakland/NW Wayne Counties
11412	GASINHGHM Gas Distribution Ingham County
11413	KAZGAS Gas Service Kalamazoo
11414	LANSGAS Lansing Area Gas
11415	GASOKLAND Oakland County
11416	GAS11416 Gas Distribution 11416
11417	LANGAS Lansing Gas
11418	GDMDLNDN Gas Distribution Midland North
11419	GASOWOSO Gas Distribution Owosso
11420	63GASOAKL Oakland County Gas Distribution
11421	GASSAGNW Gas Distribution Saginaw
11427	GAS11427 Gas Distribution 11427
11428	GASCNTRL Gas Control Jackson HQ
11430	GAS11430 Gas Distribution 11430
11432	GAS11432 Gas Distribution 11432
11434	Gas 11434
11436	GDOAKLAND Gas Distribution Oakland
11438	Gas 11438 Gas Service 11438
11439	GASHMLTN Gas Distribution Hamilton
11440	ELDWCNTR Electrical Control West
11441	GAS11441 Gas Distribution 11441
11442	OPS442
11445	SCC Systems Control Center
11447	OPS447 Ottawa/Allegan
11448	TEST448 Radio Test
11449	TEST449 Radio Test
11450	GDMUSK Gas Distribution - Muskegon Area
11451	Const. 11451 Electric Construction 11451
11452	CE11452 Consumers Gas 11452
11453	EDCADTAC Electrical Distribution Cadillac Tac
11459	EDGRAND Grand Rapids Electric Dispatch
11460	ED11460 Electrical Distribution 11460
11468	GDBAYCITY Gas Distribution Bay City
11470	TREETRIM Tree Trimmers
11473	RADIOTEST Radio Test
11481	33DPS2 Lansing Schools Department of Public Safety Secondary
11482	33ELEME1 Lansing DPS Elementary 1
11483	33ELEME2 Lansing DPS Elementary 2
11484	33ELEME3 Lansing DPS Elementary 3
11486	56PGE7 EMS Station 7 Homer Twp. Page
11493	06F14 Sterling Fire Admin
11497	56PGE6 EMS Station 6 Page
11498	56PGBATN Battalion Chiefs Page
11512	Meter readers Consumers - STATW Meter Reading Dispatch
11633	CAP LE Post 11: State Capitol: Car-to-Car
11649	DEASUP1 DEA Supervisor 1 ENC
11657	DEA 11657 ENC
11658	09ACNTL Animal Control
11659	583P911 Midland City Police - Fire
11660	56FIRE County Fire Dispatch
11661	583MCFD Midland City Fire Dispatch
11662	56EMS EMS Dispatch
11663	56TAC1 County Police TAC 1 ENC
11664	56TAC2 County Police Dispatch TAC 2 ENC
11666	56SWATU SWAT
11667	56SPEV1 Special Event 1
11668	56SPEV2 Special Event 2
11669	583DPW City DPW
11670	583OPS1 City Fire Ops 1 ENC
11671	583OPS2 City Fire Ops 2
11672	583OPS3 City Fire Ops 3
11675	56OPS1 Midland County Fire Ops 1
11676	56OPS2 Midland County Fire Ops 2
11677	56OPS3 Midland County Fire Ops 3
11680	583TAC1 City Police Dispatch TAC 1 ENC
11681	583TAC2 City PD TAC 2 ENC
11682	583TRNG City PD Training ENC
11683	583ADMN City of Midland Admin ENC
11688	SMTECH Site Maintenance Technicians PART-ENC
11691	56EADM Midland EMS Private Channel ENC
11692	26EMS MyMichigan Ambulance: Gladwin County
11693	323COLE Coleman PD ENC
11694	583EMER City of Midland Emergency
11695	583COM City of Midland Common
11696	583DART Dial-A-Ride Transportation
11697	583DPW1 City of Midland DPW 1
11698	583DPW2 City of Midland DPW 2
11699	583ENG City of Midland Engineering
11700	583GRG City of Midland Garage
11701	583LDFL City of Midland Landfill
11702	583PKS1 City of Midland Parks 1
11703	583PKS2 City of Midland Parks 2
11704	583PKS3 City of Midland Parks 3
11705	583WATR City of Midland Water Dept
11706	583WW City of Midland Waste Water Plant
11709	56ALLCALL Midland City Fire All Call
11710	73MCADM Mosquito Control Admin
11711	73MCFOR Mosquito Control Ch. 1 Foreman
11712	73MCOFF Mosquito Control Ch. 2 Main
11713	73MCBIO Mosquito Control Ch. 3 Biology lab
11714	73MCTEC Mosquito Control Ch. 4 Technicians
11715	73MCMEC Mosquito Control Ch. 5 Mechanics
11716	73MCSTF Mosquito Control Ch. 6
11717	73MCTC1 Mosquito Control Ch. 7 Truck-Truck
11720	USMS, FBI 11720 US Marshalls, FBI 11720 ENC
11722	J-EVENT47 Event channel 47 PART-ENC
11723	J-EVENT48 Event channel 48 PART-ENC
11724	J-EVENT49 Event channel 49 PART-ENC
11725	J-EVENT50 Event channel 50 PART-ENC
11726	J-EVENT51 Event channel 51 PART-ENC
11727	J-EVENT52 Event channel 52 PART-ENC
11728	J-EVENT53 Event channel 53 PART-ENC
11729	J-EVENT54 Event channel 54 PART-ENC
11730	J-EVENT55 Event channel 55 PART-ENC
11731	J-EVENT56 Event channel 56 PART-ENC
11732	J-EVENT57 Event channel 57 PART-ENC
11733	J-EVENT58 Event channel 58 PART-ENC
11734	J-EVENT59 Event channel 59 PART-ENC
11735	J-EVENT60 Event channel 60 PART-ENC
11736	J-EVENT61 Event channel 61 PART-ENC
11737	J-EVENT62 Event channel 62 PART-ENC
11738	56PGLEE Lee Twp. Fire Page
11739	56PGCOL Coleman Fire Page
11747	DEMOPG1 Paging Demonstration 1
11748	DEMOPG2 Paging Demonstration 2
11749	DEMOPG3 Paging Demonstration 3
11750	73PG911 Weather Alerts/Siren Activations
11751	73BRDPW Birch Run DPW
11752	73BRDPA Birch Run DPW Admin
11754	56PGDNR DNR Fire Management Page
11755	56PGEDEN Edenville Fire Page
11756	56PGE10 EMS Station 10 Coleman Page
11757	56PGE8 EMS Station 8 Midland City Page
11758	56PGE9 EMS Station 9 Sanford Page
11759	56PGEA EMS Page All Stations
11760	56PGE12 Gladwin EMS Page
11761	56PGHOME Homer Fire Page
11762	56PGHOPE Hope Twp. Fire Page
11763	56PGJERM Jerome Twp. Fire Page
11764	56PGLARK Larkin Twp. Fire Page
11765	56PGMEDX Medical Examiner Page
11766	56PGMFD1 Station 1 Page
11767	56PGMFD2 Station 2 Page
11768	56PGMFD3 Station 3 Page
11769	56PGMFDA All Stations Page
11770	56PGMFDR Rescue 1 Page
11771	56PGMILL Mills Twp. Fire Page
11772	56PGMTFD Midland Twp. Fire Page
11773	56PGLINC Lincoln Twp. Fire Page
11776	74DET St. Clair Detectives ENC
11777	56 PARKS County Parks
11787	46PGWX Severe Weather Alerting
11788	BIAADMIN U.S. Dept. of the Interior: Bureau of Indian Affairs
11791	26FIRE County Fire
11796	70SPHLZEEL Spectrum Health Zeeland Community Hospital
11798	41SPHLSECOPS1 Security Ops 1
11799	41SPHLSECOPS2 Security Ops 2
11801	41SPHLSEC1 Security Dispatch
11803	41SPHLSECOPS3 Security Ops 3
11805	41SPHLTRANS Spectrum Health Transportation
11806	41SPHLSEC2 Security Secondary
11808	41SPHLSEC15 Security Ch-15.
11809	41SPHLSEC809 Security
11814	41SPHL Spectrum Health
11815	41SPHL815 Security
11821	38JPS1 Jackson Public Schools Transportation 1
11822	38JPS2 Jackson Public Schools Transportation 2
11825	TRAIN7 District 7 Training ENC
11830	MNG Ops Guard Ops
11835	MNG TAC 7 Camp Grayling: Tactical
11836	MNG TAC 8 Camp Grayling: Tactical
11837	MNG TAC 9 Camp Grayling: Tactical
11839	MNG Tactical
11842	MNG TAC 14 Camp Grayling: Tactical
11843	MNG TAC 15 Camp Grayling: Tactical
11844	MNG Tactical
11845	23PG911 County-Wide All-Call: Severe Weather/Tanker Task Force
11846	34EPORTLN Portland EMS Page
11849	38/46PGHAZMAT Jackson/Lenawee HazMat Team Paging
11850	38PGUSAR Urban Search And Rescue Paging
11851	06FIRE Fire Admin
11856	38PG RESCUE Blackman/Leoni Twp. Fire/Rescue Paging
11857	38FPGCOLMB Columbia Rescue Page
11862	38PG JC AC Jackson City Fire All-Call Paging
11867	38PG RIVES-RESC Rives-Tompkins Fire Rescue Paging
11870	38PG SUM 2 Summit Twp. Fire Proprietary
11871	HWTCE BLANCH Blanchard office
11873	HWTCE BLANCH 3 Blanchard office 3
11875	Blanchard ofc. 5 Blanchard office 5
11878	HWTCE PORTLND Portland headquarters
11883	41DHHS Dept. of Health and Human Service: Grand Rapids
11889	38DHHS Dept. of Health and Human Service: Jackson
11893	D-NET01 Detroit Federal Operations 1 ENC
11894	D-NET02 Detroit Federal Operations 2 ENC
11895	D-NET03 Detroit Federal Operations 3 ENC
11899	D6FAT2 Fugitive Apprehension Team 2 ENC
11905	FMPRC Pigeon River FMU
11906	23ALBUS EATRAN Bus Dispatch
11907	23ECROAD Patch to Eaton County Road Commission
11908	23EEAEMS Eaton Area EMS
11909	23FBENTN Benton Twp. Fire Department
11910	23FBLLVU Bellevue Twp. Fire Department
11911	23FCHRLT Charlotte Fire Department
11912	23FDELTA Delta Twp. Fire Department
11913	23FERCTY Eaton Rapids Fire Department
11914	23FERTWP Eaton Rapids Twp. Fire Department
11915	23FGDLDG Grand Ledge Fire Department
11916	23FGND3 Fireground 3 Roxand, Sunfield, Grand Ledge
11917	23FGND4 Fireground 4 Delta, Windsor Twp.
11918	23FGND5 Fireground 5 Bellevue, Olivet, Vermontville
11919	23FGND6 Fireground 6 Charlotte, Benton
11920	23FGND7 Fireground 7 Eaton Rapids, Eaton Rapids Twp. Hamlin Twp.
11921	23FHMLIN Hamlin Twp. Fire Department
11922	23FIREA Fire Dispatch Out County
11923	23FIREB Fire Dispatch Delta, Grand Ledge, Windsor
11924	23FOLVET Olivet Fire Department
11926	23FSUNFD Sunfield Fire Department
11927	23FVRTVL Vermontville Fire Department
11928	23FWNDSR Windsor Twp. Emergency Services Department
11932	23PBPD Bellevue Police Dept.
11933	23PCPD Charlotte Police Dept.
11934	23PECSDB Sheriffs Office Detectives ENC
11935	23PECSO Sheriffs Office Road Patrol
11936	23PECSRT Sheriffs Office SRT ENC
11937	23PERPD Eaton Rapids Police Dept.
11938	23PGBLVU Bellevue Fire Paging
11939	23PGBNTN Benton Twp. Fire Paging
11940	23PGCFDA Charlotte Fire All-Call Paging
11941	23PGDTAL Delta Twp. Fire - Off-Duty Paging
11942	23PGEAMS Eaton Area EMS Paging
11946	23PGHTFD Hamlin Twp. Fire Paging
11947	23PGLPD Grand Ledge Police Dept.
11948	23PGOFD Olivet Fire Paging
11950	23PGSFD Sunfield Fire Paging
11951	23PGVFD Vermontville Fire Paging
11952	23PGWTAL Windsor Twp. ES - All-Call Paging
11953	23POPD Olivet Police Dept.
11954	23PPPD Potterville Police Dept.
11955	23PTAC2 Countywide Police Tactical 2 ENC
11956	23PTAC6 Countywide Police Tactical 6 ENC
11957	23PTAC7 Countywide Police Tactical 7 ENC
11958	23RADIO1 Radio Shop 1
11959	23RADIO2 Radio Shop 2 ENC
11960	23TRAVEL Statewide Roaming
11961	23D2BUS EATRAN Bus Main
11962	23B2B EATRAN Bus B
11963	38PG BT LEONI Blackman and Leoni Twp All-Call Paging
11967	06ROAD Road Commission 1
11968	06ROAD2 Road Commission 2
11969	33MSUFR4 FR 4
11970	33MSUFR5 FR 5
11971	33MSUFR6 FR 6 - Rare Isotope Beams - Cryogenic Lab Ops
11972	33MSUFR7 FR 7 - Rare Isotope Beams - Security 1
11973	33MSUFR8 FR 8 - Rare Isotope Beams - Security 2
12000	82PAPB1 Parole and Probation 1
12001	82PAPB2 Parole and Probation 2
12027	50SHTRN Fire Training
12029	50WRBMD Warren Building Management Department
12030	50SHCID Police CID
12050	79LEIN LEIN
12051	79EMER1 Emergency 1
12052	79EMER2 Emergency 2
12053	79SPEV1 Special Events 1
12054	79EMMD3 Emergency Management
12055	79LELOC Police Local
12056	79RVLOC Richville Fire Proprietary
12058	79F911 Fire Dispatch
12059	79EMER3 Emergency 3
12062	METFCP1 Freeway Courtesy Patrol 1
12063	METFCP2 Freeway Courtesy Patrol 2
12064	50MTFCOM Macomb Twp. Fire Common
12067	TACOMF1 Detroit Arsenal: Fire Dispatch
12071	TACOMP1 Detroit Arsenal: Police Dispatch
12076	82NCFD4 Northville City Fire Proprietary 4
12080	SANGFD Selfridge Air National Guard Base: Fire Dispatch
12081	50RVCOM Roseville Citywide Common
12083	50EPTRAF Eastpointe Police Traffic Division
12084	44EMGT Lapeer County Emergency Management - Clear
12086	50HTFDADM Harrison Twp. Fire Administration
12089	CSXTPD1 CSX Transportation 1
12090	CSXTPD2 CSX Transportation 2
12091	CSAAPD1 Conrail Shared Assets Area 1
12092	ATFETAC1 ATFE Detroit Region Tactical 1
12093	ATFETAC2 ATFE Detroit Region Tactical 2 ENC
12103	50MCCP3 Police Events
12104	50MCCP2 Police Secondary
12105	50MCCTR Police Training
12106	50MCCAD Police Admin
12109	RLSOPS Richmond-Lenox EMS Special Ops
12110	RLADMIN Richmond-Lenox EMS Admin
12111	50RMCOM Richmond Citywide Common
12112	74OPS1B Western On-Scene Interoperability 1B - All Agencies
12113	74OPS2B Northern On-Scene Interoperability 2B - All Agencies
12114	74OPS3B Central On-Scene Interoperability 3B - All Agencies
12115	74OPS3C Central On-Scene Interoperability 3C - All Agencies
12116	74OPS3D On-Scene Interoperability 3D - All Agencies (TRI Hospital EMS to County Sheriff Dispatch)
12117	74OPS4B Downriver On-Scene Interoperability 4B - All Agencies
12118	867OPS1 Clay Twp Dispatch
12119	74DISP Countywide PSAP-to-PSAP
12123	82LEIN L.E.I.N.
12124	823100 Road Patrol
12125	82VICE Detectives
12126	82P182 Car-to-Car
12127	82WATER1 Marine Division 1
12128	82COURT Court Security
12129	82TRANS Transport Division (Channel 8)
12130	82SPEV6 Special Events 6 (All Radios)
12131	82SPEV7 Special Events 7 (All Radios)
12132	82PARKS Parks Division
12133	82 CMY County Maintenance Yard
12134	82FOC Friend of the Court
12136	82SRT01 Special Response Team 1 ENC
12137	82SRT02 Special Response Team 2 ENC
12138	82NARC1 Narcotics Enforcement 1 ENC
12139	82NARC2 Narcotics Enforcement 2 ENC
12140	82AFTFT1 Armed Fugitive Task Force Team - Tac 1
12141	82AFTFT2 Armed Fugitive Task Force Team - Tac 2
12142	82CDIV1 Corrections Division 1
12143	82CDIV2 Corrections Division 2
12144	82CDIN Corrections Division - Infirmary
12145	82JAIL1 Corrections 1
12146	82JAIL2 Corrections 2
12147	82JAIL3 Corrections 3
12148	82JAIL4 Corrections 4
12149	82X Tactical
12150	82WEB1 Warrant Enforcement Bureau 1
12151	82WEB2 Warrant Enforcement Bureau 2
12152	82JONH St. Johns (Located in Detroit)
12153	676F911 Dispatch Ch-1
12155	867P911 Clay Twp. Police Administration
12157	50CTCID Clinton Twp. Police Criminal Investigation Division
12161	50SHFD2 Fireground
12162	50SHFP Fire Prevention
12163	74F11ST2 Kimball Proprietary Station 2
12164	721DPS St. Clair Public Services
12166	74OPS6 Fire Ops 6
12170	74IRADPS Ira Twp Proprietary
12171	174COR Sheriff Corrections Division
12172	50UTFD2 Utica Fireground/Training
12173	50RMDPW Richmond DPW
12174	50RMFD2 Richmond Fireground
12175	WEMET3 Western Metropolitan Enforcement Team 3 ENC
12176	D6CARS Grand Valley Region: Car-to-Car 6
12180	25DRAIN2 Drain Commission 2
12181	25DRAIN3 Drain Commission 3
12182	25DRAIN4 Drain Commission 4
12186	DETCOVID19C COVID-19 Testing Center (Old State Fairgrounds) Security
12190	74COURT Court Security
12191	50SJMT St. Johns - Macomb Township
